"","ARID3A","ARNT","ATF1","ATF2","ATF3","ATF4","BACH1","CEBPB","CEBPG","CREM","CTCF","CUX1","DEAF1","E2F1","E2F4","E2F6","E4F1","EBF1","EGR1","ELF1","ELF4","ELK1","ESRRA","ETS1","ETS2","FOXM1","GABPA","GATA1","GATA2","GMEB1","HES1","HMBOX1","IRF1","IRF2","IRF3","IRF4","IRF5","JUNB","JUND","LEF1","MAFK","MAX","MAZ","MEF2A","MEF2C","MEF2D","MEIS2","MITF","MYB","MYC","NFE2","NFYA","NR2F2","NR3C1","NRF1","PAX5","PAX8","POU5F1","RELA","REST","RFX1","RUNX1","RXRA","SMAD1","SP1","SPI1","SRF","STAT1","STAT3","STAT5A","TAL1","TBP","TCF7","TCF7L2","USF2","YY1"
"11",0.504765851636966,0.718143459915612,0.675719717544813,0.648298893759132,0.629501783454148,0.674981810622596,0.62089552238806,0.554741008432284,0.479969992498125,0.702928870292887,0.754590781953059,0.493991793669402,0.788426763110307,0.571183143537846,0.817356572258533,0.544354838709677,0.706683168316832,0.74135411592791,0.77457264957265,0.678798527443106,0.505642019419044,0.69621619333813,0.675585284280936,0.660878809355067,0.682150313152401,0.533598805375809,0.736384944161037,0.544416897295618,0.55601967257293,0.792555555555556,0.753556187766714,0.534027386019796,0.528699315429173,0.5168,0.646849990974186,0.650932666060055,0.628152492668622,0.577798749557627,0.58513640639699,0.532795120200933,0.554426229508197,0.700066641279513,0.766326276463263,0.452471482889734,0.457229371688115,0.481419855795896,0.597000365809048,0.747142857142857,0.604230213517419,0.70702813532293,0.639133822745355,0.71619812583668,0.652925531914894,0.608353336533845,0.757067137809187,0.731163159984121,0.625940170379218,0.512320328542094,0.699718045112782,0.692079940784604,0.673094582185491,0.593556119571348,0.631433172302738,0.505378078950199,0.783788830419284,0.674588790479773,0.485501019516458,0.625145997938853,0.637146297411198,0.578909994674241,0.695799676898223,0.504509090909091,0.446352655374857,0.516227801592162,0.747725759928999,0.624391645565074
"12",0.504662246166598,0.717805907172996,0.67558392178164,0.645585472761428,0.629674375791048,0.675397567820393,0.62089552238806,0.55522285320943,0.479294823705926,0.702928870292887,0.754834002188982,0.494138335287222,0.7875226039783,0.571139428646368,0.818445896877269,0.544802867383513,0.706683168316832,0.742815392109109,0.774505876068376,0.679635207496653,0.506267789014716,0.69663943793118,0.675719063545151,0.660613040396882,0.683063674321503,0.530114484818318,0.737143251068523,0.544338787320504,0.55601967257293,0.792555555555556,0.752311522048364,0.534270988255808,0.52711953659821,0.5152,0.647752572356941,0.650932666060055,0.628739002932551,0.578034682080925,0.585449984321104,0.533118048080373,0.553114754098361,0.700161843107388,0.766625155666252,0.453738910012674,0.455336866010598,0.481419855795896,0.597077961667646,0.745714285714286,0.604410820356397,0.70702813532293,0.63888774966165,0.71619812583668,0.651595744680851,0.608641382621219,0.757950530035336,0.731560142913855,0.625808907499048,0.513860369609856,0.700187969924812,0.693190229459659,0.674216916641159,0.594049633389735,0.63085346215781,0.505736617546879,0.784077406212867,0.675375303491434,0.485734051849694,0.624939883201649,0.63744732089103,0.579265045268951,0.696122778675283,0.504334545454545,0.445998380457521,0.517452541334966,0.748169514089195,0.623978593107412
"13",0.504714048901782,0.718649789029536,0.675923411189571,0.645376748069297,0.629156598780347,0.675917264317639,0.62089552238806,0.55539494062984,0.480082520630158,0.702331141661686,0.755442052778791,0.493991793669402,0.789330922242315,0.571218115451028,0.817719680464778,0.547939068100358,0.706683168316832,0.743302484169508,0.77457264957265,0.679551539491299,0.506711883566483,0.696956871375968,0.675852842809365,0.661055988660524,0.683324634655532,0.529616724738676,0.737694747001241,0.544300442092278,0.556087044398033,0.793,0.753022759601707,0.534501769321504,0.527646129541864,0.512,0.647993260725675,0.650989535941765,0.627565982404692,0.577562817034328,0.584979617434933,0.53362038033728,0.551475409836066,0.700733054074638,0.767222914072229,0.453105196451204,0.454201362604088,0.480310593455352,0.597055791422332,0.747619047619048,0.604852303740568,0.707825492652922,0.639297871467826,0.718206157965194,0.648936170212766,0.609025444071051,0.758833922261484,0.732459970887918,0.625795781211031,0.514887063655031,0.700422932330827,0.693930421909697,0.67436996224875,0.594543147208122,0.63085346215781,0.505951740704887,0.784077406212867,0.67544369592723,0.48578502767259,0.62445894881484,0.637507525586996,0.578732469376886,0.696284329563813,0.504218181818182,0.446116472096633,0.517452541334966,0.750610161970268,0.624194098737496
"14",0.504558640696229,0.719662447257384,0.675991309071157,0.645585472761428,0.629329191117248,0.675813325018189,0.623880597014925,0.555085183273103,0.479632408102026,0.703526598924088,0.755320442660829,0.493991793669402,0.788426763110307,0.571331774168871,0.817719680464778,0.547043010752688,0.705445544554455,0.742815392109109,0.775106837606838,0.680388219544846,0.50717616423424,0.696766411309096,0.675852842809365,0.660878809355067,0.683977035490605,0.528621204579393,0.738246242933958,0.54433310626897,0.556356531698444,0.792722222222222,0.754089615931721,0.534412021129289,0.527646129541864,0.5088,0.647842830495216,0.651558234758872,0.626392961876833,0.576619086941135,0.584352461586704,0.533763903839254,0.550819672131148,0.701447067783701,0.76747198007472,0.451204055766793,0.455336866010598,0.481974486966168,0.597321834366097,0.749523809523809,0.60461149462193,0.708850666362911,0.639625968912767,0.71954484605087,0.646276595744681,0.608833413346135,0.760600706713781,0.732936350403599,0.625782654923014,0.515400410677618,0.700422932330827,0.695040710584752,0.674216916641159,0.594684151156232,0.631046698872786,0.506113083073393,0.784399932099813,0.675614677016722,0.485872414797553,0.624802473376846,0.637206502107164,0.577785667790993,0.696122778675283,0.504683636363636,0.44601525069168,0.518677281077771,0.751497670290659,0.623816963884848
"15",0.504662246166598,0.720928270042194,0.675991309071157,0.646211646837821,0.629846968127948,0.675189689221495,0.62089552238806,0.555463775598004,0.479707426856714,0.705319784817693,0.755563662896753,0.494138335287222,0.788426763110307,0.571502262245634,0.818445896877269,0.547491039426523,0.707920792079208,0.743789576229907,0.775507478632479,0.680137215528782,0.507135792002261,0.696808735768401,0.676521739130435,0.660790219702339,0.683716075156576,0.527625684420109,0.738177305942369,0.544276300303661,0.557434480900088,0.793111111111111,0.754800853485064,0.533963280168214,0.52711953659821,0.5072,0.647662314218665,0.651501364877161,0.627565982404692,0.576501120679486,0.58403888366259,0.533440975959813,0.550491803278689,0.702351485148515,0.768368617683686,0.451520912547529,0.454579863739591,0.483638380476983,0.597720898781745,0.749523809523809,0.604772034034355,0.710103656452899,0.639625968912767,0.721552878179384,0.648936170212766,0.608641382621219,0.758833922261484,0.732777557231706,0.625703897194912,0.511806981519507,0.700892857142857,0.696150999259808,0.675135190286705,0.595177664974619,0.631046698872786,0.506041375354057,0.784773383126804,0.675409499709332,0.485916108360035,0.624184129165235,0.63744732089103,0.577963193088348,0.695799676898223,0.504421818181818,0.445880288818409,0.519902020820576,0.751941424450854,0.624247975145017
"16",0.504973062577704,0.720590717299578,0.675787615426399,0.645794197453559,0.629386721896214,0.675293628520944,0.62089552238806,0.555257270693512,0.479707426856714,0.706515242080096,0.755685273014715,0.493698710433763,0.788426763110307,0.571620292452624,0.818809005083515,0.547491039426523,0.707920792079208,0.743789576229907,0.775507478632479,0.680304551539491,0.507216536466219,0.696872222457358,0.676923076923077,0.660878809355067,0.683455114822547,0.525634644101543,0.73790155797601,0.544236535435761,0.557569224550293,0.792888888888889,0.753911806543386,0.534245345915175,0.528172722485519,0.5056,0.647602142126482,0.651558234758872,0.627565982404692,0.576619086941135,0.583568516776419,0.534302116971654,0.551147540983607,0.70225628332064,0.768717310087173,0.451520912547529,0.453822861468584,0.483638380476983,0.597720898781745,0.747142857142857,0.6050529780061,0.709648023692903,0.639666981093385,0.720214190093708,0.648936170212766,0.608545367258761,0.757950530035336,0.732936350403599,0.625520129162674,0.512320328542094,0.700892857142857,0.697631384159882,0.675543311906948,0.59531866892273,0.630724637681159,0.506041375354057,0.784892208453573,0.675033341312451,0.485872414797553,0.624184129165235,0.637146297411198,0.577963193088348,0.696284329563813,0.504232727272727,0.445880288818409,0.518677281077771,0.751053916130464,0.624643068800172
"17",0.505076668048073,0.719409282700422,0.676127104834329,0.644333124608641,0.629156598780347,0.675605446419291,0.62089552238806,0.555291688177594,0.480082520630158,0.705917513448894,0.755806883132677,0.494724501758499,0.792947558770344,0.57139297501694,0.818082788671024,0.547043010752688,0.709158415841584,0.743302484169508,0.775373931623932,0.680388219544846,0.507458769858092,0.697126169213188,0.676387959866221,0.661144578313253,0.683324634655532,0.528621204579393,0.737763683992831,0.544179728841193,0.557164993599677,0.792777777777778,0.753378378378378,0.533668393250936,0.529752501316482,0.5024,0.64691016306637,0.652126933575978,0.626392961876833,0.576147221894538,0.583098149890248,0.5335127377108,0.551147540983607,0.70244668697639,0.769016189290162,0.453105196451204,0.453822861468584,0.484747642817526,0.597831750008314,0.746190476190476,0.605293787124739,0.709192390932908,0.63974900545462,0.720883534136546,0.646276595744681,0.607969275084013,0.760600706713781,0.732856953817652,0.625730149770946,0.513347022587269,0.701832706766917,0.696521095484826,0.67584940312213,0.59545967287084,0.631239935587762,0.506131010003227,0.785333559667289,0.675375303491434,0.486032624526653,0.623771899690828,0.637266706803131,0.578199893484822,0.696607431340872,0.503956363636364,0.446082731628315,0.522351500306185,0.750832039050366,0.624876533232764
"18",0.505076668048073,0.71957805907173,0.676330798479088,0.643498225840117,0.629386721896214,0.675605446419291,0.62089552238806,0.555463775598004,0.480420105026257,0.705319784817693,0.756414933722486,0.494724501758499,0.793851717902351,0.57127494480995,0.818082788671024,0.550627240143369,0.715346534653465,0.744276668290307,0.775707799145299,0.680304551539491,0.507680817133975,0.697485927117281,0.676387959866221,0.661676116229624,0.68410751565762,0.527127924340468,0.738039431959189,0.544252158127809,0.557030249949471,0.793166666666667,0.753200568990043,0.533988922508847,0.528172722485519,0.4992,0.646940249112462,0.652525022747953,0.625219941348974,0.576147221894538,0.582941360928191,0.533871546465734,0.551147540983607,0.702541888804265,0.769613947696139,0.455006337135615,0.454201362604088,0.484193011647255,0.597798494640343,0.744761904761905,0.605193449991973,0.709306299122907,0.640323175983267,0.720883534136546,0.644946808510638,0.608641382621219,0.761484098939929,0.733439195447929,0.625703897194912,0.513860369609856,0.702772556390977,0.696150999259808,0.6757983879196,0.595071912013536,0.631561996779388,0.505915886845219,0.78608046172127,0.675306911055637,0.485952519662103,0.623634489866025,0.637206502107164,0.578081543286585,0.695799676898223,0.504014545454545,0.445694716242661,0.522351500306185,0.750610161970268,0.62484061562775
"19",0.505542892664733,0.719662447257384,0.676059206952743,0.645168023377166,0.629559314233115,0.675293628520944,0.62089552238806,0.555188435725348,0.480457614403601,0.705917513448894,0.756293323604524,0.495017584994138,0.795660036166365,0.571292430766541,0.819535221496006,0.551523297491039,0.714108910891089,0.743302484169508,0.776642628205128,0.680137215528782,0.507438583742102,0.697485927117281,0.675719063545151,0.662119064493267,0.684629436325679,0.526630164260826,0.738108368950779,0.544253578517754,0.55750185272519,0.793222222222222,0.752844950213371,0.533694035591569,0.52711953659821,0.4992,0.646428786328901,0.652354413102821,0.626392961876833,0.57591128937124,0.582941360928191,0.533907427341227,0.550163934426229,0.702589489718203,0.77041095890411,0.453738910012674,0.454579863739591,0.481974486966168,0.597720898781745,0.742857142857143,0.6050529780061,0.709192390932908,0.64044621252512,0.722222222222222,0.640957446808511,0.609313490158425,0.762367491166078,0.734127299192801,0.625598886890776,0.517967145790554,0.703477443609023,0.695410806809771,0.675288235894297,0.595177664974619,0.631433172302738,0.505880032985551,0.786742488541843,0.675546284580925,0.486003495484999,0.62390930951563,0.636604455147502,0.577608142493639,0.695315024232633,0.503738181818182,0.445644105540185,0.524188609920392,0.749278899489683,0.624643068800172
"20",0.505283878988811,0.719831223628692,0.676195002715915,0.644750573992903,0.629501783454148,0.676540900114333,0.623880597014925,0.554878678368611,0.480045011252813,0.707710699342499,0.756536543840448,0.494871043376319,0.79746835443038,0.571231229918472,0.820987654320988,0.550627240143369,0.714108910891089,0.743302484169508,0.777043269230769,0.680137215528782,0.507135792002261,0.697295467050408,0.675585284280936,0.662030474840539,0.683977035490605,0.52463912394226,0.738177305942369,0.544294762662296,0.557164993599677,0.792944444444444,0.753378378378378,0.533770962613467,0.530805687203792,0.4976,0.646729646789819,0.652183803457689,0.626392961876833,0.576029255632889,0.582627783004076,0.534373878722641,0.549508196721311,0.702732292460015,0.770759651307596,0.453105196451204,0.455336866010598,0.484193011647255,0.597665473168461,0.742380952380952,0.604952640873334,0.709534115502905,0.640405200344502,0.720883534136546,0.642287234042553,0.609217474795967,0.762367491166078,0.73441842000794,0.625769528634997,0.516427104722793,0.703947368421053,0.696521095484826,0.675645342312009,0.595600676818951,0.631819645732689,0.505718690617045,0.786878288915295,0.67564887323462,0.485937955141276,0.624115424252834,0.636423841059603,0.577016391502456,0.695153473344103,0.503476363636364,0.445441662730279,0.52357624004899,0.749944530729976,0.624499398380116
"21",0.505024865312888,0.721012658227848,0.67680608365019,0.643498225840117,0.629271660338281,0.675917264317639,0.626865671641791,0.555154018241267,0.480120030007502,0.707112970711297,0.756658153958409,0.496043376318875,0.796564195298373,0.571143800135516,0.822803195352215,0.550627240143369,0.715346534653465,0.742328300048709,0.776575854700855,0.680388219544846,0.507256908698197,0.697993820628941,0.674648829431438,0.66318214032601,0.684629436325679,0.525634644101543,0.739073486833035,0.54426351952901,0.55676076264906,0.793222222222222,0.754445234708393,0.533783783783784,0.529752501316482,0.4944,0.646819904928094,0.652923111919927,0.626979472140762,0.575321458062994,0.581843838193791,0.533979189092214,0.547540983606557,0.703398705255141,0.770709838107098,0.454055766793409,0.454579863739591,0.484747642817526,0.597366174856725,0.743333333333333,0.605012843152994,0.710103656452899,0.641266456137473,0.721552878179384,0.639627659574468,0.608929428708593,0.762367491166078,0.734577213179833,0.625953296667235,0.51694045174538,0.703477443609023,0.695040710584752,0.675288235894297,0.594966159052453,0.631690821256039,0.505324298160697,0.786912239008657,0.676708955989468,0.485843285755899,0.623428375128822,0.63630343166767,0.577312266998047,0.694345718901454,0.50368,0.44498616640799,0.524800979791794,0.751941424450854,0.624768780417722
